Content_ID,Reaction_Type,Datetime,User_ID,Content_Type,Category,Sentiment,Score
08cc29f3-a22d-4652-8f27-ff9e0a826289,intrigued,2021-06-01 22:22:10.0000000,cf34e8ee-f508-47bc-baa1-bcc576e1084d,photo,technology,positive,45
a784c1dd-e2ab-408d-a0c3-226a51d420e1,heart,2021-06-14 22:02:35.0000000,55380131-13c6-4a5c-8826-ead0ea8895cc,audio,technology,positive,60
a784c1dd-e2ab-408d-a0c3-226a51d420e1,intrigued,2020-07-23 06:40:50.0000000,ef56931b-540b-4166-9090-73ae48ac8d97,audio,technology,positive,45
a784c1dd-e2ab-408d-a0c3-226a51d420e1,cherish,2020-12-13 01:49:40.0000000,df1e7940-d514-40aa-af3a-e742792c4b5e,audio,technology,positive,70
a784c1dd-e2ab-408d-a0c3-226a51d420e1,intrigued,2021-02-15 11:10:43.0000000,69fcad9e-45a9-4189-b7e1-96b26c57c542,audio,technology,positive,45
a784c1dd-e2ab-408d-a0c3-226a51d420e1,peeking,2020-12-06 04:04:47.0000000,002cd824-10f2-447c-8d1c-940325a1cdf4,audio,technology,neutral,35
a784c1dd-e2ab-408d-a0c3-226a51d420e1,cherish,2020-09-19 01:16:18.0000000,bec3a622-1373-49c2-9d57-e0281c34f5cf,audio,technology,positive,70
a784c1dd-e2ab-408d-a0c3-226a51d420e1,adore,2020-10-22 16:02:07.0000000,ac4e6ee0-d1bd-4e6b-9355-7567b3e3ec5e,audio,technology,positive,72
a784c1dd-e2ab-408d-a0c3-226a51d420e1,super love,2020-07-29 18:58:56.0000000,d5b6f279-ab5f-4391-b92a-c8acc8ceceb6,audio,technology,positive,75
a784c1dd-e2ab-408d-a0c3-226a51d420e1,want,2021-03-27 21:30:15.0000000,8665a934-dc22-482b-9289-2e2c9d6a4095,audio,technology,positive,70
a784c1dd-e2ab-408d-a0c3-226a51d420e1,hate,2021-04-24 10:33:38.0000000,2129de92-ee91-425f-a854-07c553ee0b74,audio,technology,negative,5
a784c1dd-e2ab-408d-a0c3-226a51d420e1,intrigued,2021-04-27 18:16:25.0000000,0871bb31-3d6e-4e4c-ab19-95a262cac0d4,audio,technology,positive,45
a784c1dd-e2ab-408d-a0c3-226a51d420e1,cherish,2020-12-15 13:08:50.0000000,34e8add9-0206-47fd-a501-037b994650a2,audio,technology,positive,70
a784c1dd-e2ab-408d-a0c3-226a51d420e1,heart,2021-05-09 08:09:38.0000000,c76c3393-88e2-47b0-ac37-dc4f2053f5a5,audio,technology,positive,60
a784c1dd-e2ab-408d-a0c3-226a51d420e1,intrigued,2020-11-22 20:11:15.0000000,1879b698-1639-438e-a07e-ddd735f8d57c,audio,technology,positive,45
a784c1dd-e2ab-408d-a0c3-226a51d420e1,interested,2021-01-20 02:04:06.0000000,b9480379-4b96-412c-8dca-96fff9ae81a3,audio,technology,positive,30
a784c1dd-e2ab-408d-a0c3-226a51d420e1,interested,2021-01-02 16:40:06.0000000,8fe167eb-3c69-459a-b32d-b030b942eab4,audio,technology,positive,30
a784c1dd-e2ab-408d-a0c3-226a51d420e1,interested,2021-02-03 23:04:16.0000000,56b8948a-68bd-425f-b842-eabe6bcfacca,audio,technology,positive,30
a784c1dd-e2ab-408d-a0c3-226a51d420e1,cherish,2021-03-03 00:14:31.0000000,c8145b49-3841-466e-9d49-a636ce2e7d1f,audio,technology,positive,70
a784c1dd-e2ab-408d-a0c3-226a51d420e1,indifferent,2021-04-14 16:01:15.0000000,ba55c3a8-5ab2-486a-8c90-b972117453bb,audio,technology,neutral,20
a784c1dd-e2ab-408d-a0c3-226a51d420e1,want,2021-03-27 17:36:22.0000000,4027aa31-4bda-4e1d-92f7-49de962e8da9,audio,technology,positive,70
a784c1dd-e2ab-408d-a0c3-226a51d420e1,love,2021-02-13 08:15:41.0000000,8d67b1c4-cd76-4701-a908-738e7a2411e7,audio,technology,positive,65
a784c1dd-e2ab-408d-a0c3-226a51d420e1,disgust,2020-09-16 15:06:48.0000000,766886c9-a63a-4446-bb4a-07d611b3b212,audio,technology,negative,0
a784c1dd-e2ab-408d-a0c3-226a51d420e1,hate,2021-04-15 18:57:08.0000000,1798905d-6c3a-4e5d-a9d1-ce429b1260d7,audio,technology,negative,5
a784c1dd-e2ab-408d-a0c3-226a51d420e1,heart,2021-04-25 02:45:24.0000000,17bc2431-754a-46e8-81e2-32820d3fc612,audio,technology,positive,60
a784c1dd-e2ab-408d-a0c3-226a51d420e1,peeking,2020-11-07 05:19:31.0000000,2dd186bb-7a28-4e80-99c7-f1936afc7b49,audio,technology,neutral,35
a784c1dd-e2ab-408d-a0c3-226a51d420e1,dislike,2021-01-11 19:35:16.0000000,274ac4ac-395a-4f70-90e5-9771ac3db11b,audio,technology,negative,10
a784c1dd-e2ab-408d-a0c3-226a51d420e1,super love,2020-09-07 17:38:25.0000000,d5b6f279-ab5f-4391-b92a-c8acc8ceceb6,audio,technology,positive,75
a784c1dd-e2ab-408d-a0c3-226a51d420e1,adore,2020-10-04 21:04:56.0000000,8f3d5674-544d-4f70-b4c1-7b9d93371855,audio,technology,positive,72
a784c1dd-e2ab-408d-a0c3-226a51d420e1,dislike,2020-07-07 01:29:08.0000000,3d5f257e-556b-4e19-b127-977bc5c4daed,audio,technology,negative,10
a784c1dd-e2ab-408d-a0c3-226a51d420e1,peeking,2020-12-13 23:04:03.0000000,4bc62825-3109-4796-9465-1bf853165347,audio,technology,neutral,35
3a106d1f-3942-49d4-9358-417f33d760c6,love,2020-11-12 14:33:58.0000000,34e8add9-0206-47fd-a501-037b994650a2,photo,Fitness,positive,65
3a106d1f-3942-49d4-9358-417f33d760c6,super love,2021-05-13 07:51:07.0000000,d71363d5-6468-44b0-b641-94c4776bce98,photo,Fitness,positive,75
3a106d1f-3942-49d4-9358-417f33d760c6,interested,2020-10-22 13:07:57.0000000,b143cd2b-20b1-4e9c-9bb7-cfb359b33d01,photo,Fitness,positive,30
3a106d1f-3942-49d4-9358-417f33d760c6,scared,2020-12-19 08:41:13.0000000,e89d4cb0-3bec-43b8-8060-719983fe68a9,photo,Fitness,negative,15
3a106d1f-3942-49d4-9358-417f33d760c6,worried,2020-08-30 01:36:45.0000000,5c433d28-dfb7-4456-a468-dc3705147ce0,photo,Fitness,negative,12
3a106d1f-3942-49d4-9358-417f33d760c6,peeking,2021-02-11 19:20:59.0000000,ef147ea5-9696-44d5-b6c2-a43f62fd8ce2,photo,Fitness,neutral,35
3a106d1f-3942-49d4-9358-417f33d760c6,peeking,2021-01-18 16:46:29.0000000,10f311c3-f547-4260-8c0e-a155008b7936,photo,Fitness,neutral,35
3a106d1f-3942-49d4-9358-417f33d760c6,adore,2021-03-05 08:27:01.0000000,d2e48a3d-aeca-4b36-8550-f8cbb10d09b8,photo,Fitness,positive,72
3a106d1f-3942-49d4-9358-417f33d760c6,peeking,2020-06-27 04:37:02.0000000,de1d478e-3552-4223-b039-d3086cc485ec,photo,Fitness,neutral,35
3a106d1f-3942-49d4-9358-417f33d760c6,like,2020-08-03 00:25:47.0000000,3ae50cc3-39cc-440a-8e31-3215011f2762,photo,Fitness,positive,50
3a106d1f-3942-49d4-9358-417f33d760c6,want,2020-11-06 13:07:56.0000000,7246fed1-8725-4dbb-bccd-5451346f122d,photo,Fitness,positive,70
3a106d1f-3942-49d4-9358-417f33d760c6,disgust,2021-05-05 13:03:58.0000000,80c36ce2-2cef-4a47-a563-d2a60a2b1825,photo,Fitness,negative,0
3a106d1f-3942-49d4-9358-417f33d760c6,peeking,2021-05-17 03:44:59.0000000,38cceae3-14e0-49bb-8087-f6f210a2053a,photo,Fitness,neutral,35
3a106d1f-3942-49d4-9358-417f33d760c6,peeking,2021-02-12 21:21:41.0000000,108fc1be-9c15-440a-9cab-634c3f414dcc,photo,Fitness,neutral,35
3a106d1f-3942-49d4-9358-417f33d760c6,interested,2020-08-23 05:42:59.0000000,c5d04879-87bd-4950-9e63-334382ef53af,photo,Fitness,positive,30
3a106d1f-3942-49d4-9358-417f33d760c6,super love,2021-04-30 02:38:48.0000000,a1290f9f-af93-432d-be86-65840470c621,photo,Fitness,positive,75
3a106d1f-3942-49d4-9358-417f33d760c6,adore,2020-11-07 09:42:51.0000000,5d04455b-a95e-40d8-bcd4-8c485777c47f,photo,Fitness,positive,72
3a106d1f-3942-49d4-9358-417f33d760c6,super love,2020-09-30 14:38:42.0000000,122c3e03-0a96-4d62-9d17-27f8e2b6ba58,photo,Fitness,positive,75
3a106d1f-3942-49d4-9358-417f33d760c6,interested,2020-08-10 22:08:02.0000000,75ef996f-dee4-47d9-87e2-9b58ebd76ff0,photo,Fitness,positive,30
3a106d1f-3942-49d4-9358-417f33d760c6,worried,2021-03-07 12:05:44.0000000,d5b6f279-ab5f-4391-b92a-c8acc8ceceb6,photo,Fitness,negative,12
3a106d1f-3942-49d4-9358-417f33d760c6,worried,2020-10-16 03:36:48.0000000,a92660de-2154-4694-a86e-88cb81c8ea95,photo,Fitness,negative,12
3a106d1f-3942-49d4-9358-417f33d760c6,super love,2020-07-19 10:14:54.0000000,41cd692a-be3c-4acd-a2c8-184586bdc180,photo,Fitness,positive,75
3a106d1f-3942-49d4-9358-417f33d760c6,adore,2020-09-13 04:25:39.0000000,ed3494e3-695b-4068-a725-09c6cdf92d63,photo,Fitness,positive,72
1830df30-c239-4287-8d63-fadcb8ced884,peeking,2020-09-23 14:38:19.0000000,b1ceae0c-016d-421f-a6f0-488a7857f9f6,video,veganism,neutral,35
1830df30-c239-4287-8d63-fadcb8ced884,interested,2020-11-25 06:59:01.0000000,242a3620-fc18-4120-ac72-37b0f3716879,video,veganism,positive,30
1830df30-c239-4287-8d63-fadcb8ced884,adore,2021-05-23 19:43:49.0000000,8d67b1c4-cd76-4701-a908-738e7a2411e7,video,veganism,positive,72
1830df30-c239-4287-8d63-fadcb8ced884,hate,2020-06-26 19:59:17.0000000,c43c2351-9591-4122-acdd-b521723d7292,video,veganism,negative,5
1830df30-c239-4287-8d63-fadcb8ced884,love,2020-12-01 15:15:58.0000000,b6fd2140-f8b9-498a-a07f-0dc9986736c6,video,veganism,positive,65
1830df30-c239-4287-8d63-fadcb8ced884,hate,2020-10-05 23:20:19.0000000,aab5b5d2-682b-4b27-89ae-cf7803f76786,video,veganism,negative,5
1830df30-c239-4287-8d63-fadcb8ced884,indifferent,2021-05-28 02:01:58.0000000,69f2735b-eee6-4fc1-a934-b31c20beb780,video,veganism,neutral,20
1830df30-c239-4287-8d63-fadcb8ced884,heart,2021-01-04 00:34:24.0000000,23483ddd-e43e-4c5f-a1b7-5392410aa8d1,video,veganism,positive,60
1830df30-c239-4287-8d63-fadcb8ced884,like,2021-04-06 04:27:21.0000000,38cceae3-14e0-49bb-8087-f6f210a2053a,video,veganism,positive,50
1830df30-c239-4287-8d63-fadcb8ced884,scared,2020-11-08 10:50:42.0000000,8d67b1c4-cd76-4701-a908-738e7a2411e7,video,veganism,negative,15
1830df30-c239-4287-8d63-fadcb8ced884,hate,2020-09-23 18:41:00.0000000,c924f935-cff8-45c0-b4b7-5ed2c6cdaac8,video,veganism,negative,5
5bb364a6-8646-4cdb-b1cf-09f4125718d8,hate,2021-06-07 05:28:44.0000000,7246fed1-8725-4dbb-bccd-5451346f122d,audio,soccer,negative,5
5bb364a6-8646-4cdb-b1cf-09f4125718d8,super love,2020-09-03 01:00:40.0000000,5fbf758a-376b-472c-8aca-a87ff1db3e6d,audio,soccer,positive,75
5bb364a6-8646-4cdb-b1cf-09f4125718d8,disgust,2020-07-12 11:17:41.0000000,3e65775b-36e4-495d-9c45-28127fb3da5f,audio,soccer,negative,0
5bb364a6-8646-4cdb-b1cf-09f4125718d8,adore,2020-11-15 07:34:07.0000000,40f15350-9ac3-4b6c-83c3-51cc7945dd01,audio,soccer,positive,72
5bb364a6-8646-4cdb-b1cf-09f4125718d8,super love,2020-08-21 03:58:01.0000000,30be2156-59d1-451e-beea-1a3690200a2b,audio,soccer,positive,75
5bb364a6-8646-4cdb-b1cf-09f4125718d8,disgust,2020-12-12 03:19:34.0000000,425b7021-0409-4358-af39-2bff14197d0a,audio,soccer,negative,0
5bb364a6-8646-4cdb-b1cf-09f4125718d8,cherish,2021-01-11 18:58:55.0000000,fc17ca61-7c66-4ceb-8504-32f58b438b45,audio,soccer,positive,70
5bb364a6-8646-4cdb-b1cf-09f4125718d8,love,2020-07-02 16:46:04.0000000,b0c22f82-b882-4394-bf27-6dfadf26e5c2,audio,soccer,positive,65
5bb364a6-8646-4cdb-b1cf-09f4125718d8,want,2020-10-21 19:33:24.0000000,07f4dcd0-2bf3-4f21-9da3-b054b511ae00,audio,soccer,positive,70
5bb364a6-8646-4cdb-b1cf-09f4125718d8,disgust,2021-03-07 03:51:55.0000000,600118fa-e6f4-4d74-aeb6-936abbbf38a1,audio,soccer,negative,0
5bb364a6-8646-4cdb-b1cf-09f4125718d8,intrigued,2021-05-24 00:53:20.0000000,241d5c6e-06c7-491b-b23e-f8d6ddc0240a,audio,soccer,positive,45
5bb364a6-8646-4cdb-b1cf-09f4125718d8,scared,2021-03-11 09:03:54.0000000,98511140-45c4-4faa-9962-fea5ad618ea3,audio,soccer,negative,15
5bb364a6-8646-4cdb-b1cf-09f4125718d8,intrigued,2020-06-28 15:22:50.0000000,8d67b1c4-cd76-4701-a908-738e7a2411e7,audio,soccer,positive,45
5bb364a6-8646-4cdb-b1cf-09f4125718d8,adore,2021-01-21 05:43:08.0000000,bcdf88dc-2a52-4716-bc24-a1b46040c8ce,audio,soccer,positive,72
5bb364a6-8646-4cdb-b1cf-09f4125718d8,dislike,2021-01-13 04:56:18.0000000,b7fb2028-4cfc-440b-a1b1-4101f12f7abe,audio,soccer,negative,10
5bb364a6-8646-4cdb-b1cf-09f4125718d8,dislike,2020-08-16 18:38:05.0000000,a559688e-3f10-436f-a25e-8ad553eacb89,audio,soccer,negative,10
5bb364a6-8646-4cdb-b1cf-09f4125718d8,indifferent,2020-06-27 03:12:55.0000000,d27670c9-f85e-43e0-80a7-122cba908f10,audio,soccer,neutral,20
5bb364a6-8646-4cdb-b1cf-09f4125718d8,super love,2020-08-04 07:27:05.0000000,0828c4e1-63ec-4121-aa07-eefd37954bb9,audio,soccer,positive,75
5bb364a6-8646-4cdb-b1cf-09f4125718d8,peeking,2020-12-28 02:19:03.0000000,561b08d6-1084-4115-933d-db3e60edfd8b,audio,soccer,neutral,35
5bb364a6-8646-4cdb-b1cf-09f4125718d8,intrigued,2021-05-26 06:53:32.0000000,e6a52b6a-20ec-4b09-bbb7-4a1138014985,audio,soccer,positive,45
5bb364a6-8646-4cdb-b1cf-09f4125718d8,adore,2021-04-05 07:53:56.0000000,95023c1b-04b7-4efd-ab34-61a4a70bb9d8,audio,soccer,positive,72
5bb364a6-8646-4cdb-b1cf-09f4125718d8,scared,2021-01-13 06:47:05.0000000,fdbaec82-bc98-47b8-8fe6-4aec7524e8e3,audio,soccer,negative,15
5bb364a6-8646-4cdb-b1cf-09f4125718d8,hate,2020-10-06 19:44:58.0000000,922d93a7-d56a-4e74-b1bf-1e7bab42dcc4,audio,soccer,negative,5
5bb364a6-8646-4cdb-b1cf-09f4125718d8,interested,2020-07-24 00:33:35.0000000,7246fed1-8725-4dbb-bccd-5451346f122d,audio,soccer,positive,30
5bb364a6-8646-4cdb-b1cf-09f4125718d8,want,2020-08-14 23:39:52.0000000,fe0e2711-bad0-4a0a-90fa-b2d9e8c773a8,audio,soccer,positive,70
5bb364a6-8646-4cdb-b1cf-09f4125718d8,hate,2020-10-12 20:03:31.0000000,95023c1b-04b7-4efd-ab34-61a4a70bb9d8,audio,soccer,negative,5
5bb364a6-8646-4cdb-b1cf-09f4125718d8,like,2020-08-16 16:52:23.0000000,b726d35b-6345-4ed9-8431-fc75e38ba179,audio,soccer,positive,50
5bb364a6-8646-4cdb-b1cf-09f4125718d8,intrigued,2020-10-31 21:53:43.0000000,3d13e0d3-e765-4065-9221-3f864689b9e0,audio,soccer,positive,45
5bb364a6-8646-4cdb-b1cf-09f4125718d8,hate,2021-03-01 05:23:10.0000000,ef147ea5-9696-44d5-b6c2-a43f62fd8ce2,audio,soccer,negative,5
5bb364a6-8646-4cdb-b1cf-09f4125718d8,like,2020-10-16 06:31:55.0000000,0f1f6aef-b094-4b4d-b6b6-412ebc42c12b,audio,soccer,positive,50
5bb364a6-8646-4cdb-b1cf-09f4125718d8,cherish,2020-07-07 16:42:54.0000000,48e26178-5cdd-4568-9990-d3bc5937910b,audio,soccer,positive,70
5bb364a6-8646-4cdb-b1cf-09f4125718d8,adore,2021-03-28 00:47:48.0000000,cd5fd7db-8715-41b7-8f4a-11a65b638d8e,audio,soccer,positive,72
5bb364a6-8646-4cdb-b1cf-09f4125718d8,adore,2021-01-25 19:11:51.0000000,d81dc9d9-a614-40f1-9dd4-7a4a05bac243,audio,soccer,positive,72
5bb364a6-8646-4cdb-b1cf-09f4125718d8,scared,2020-10-01 09:00:00.0000000,1add9169-fda0-4da2-82a0-4de3bf7ed8ca,audio,soccer,negative,15
5bb364a6-8646-4cdb-b1cf-09f4125718d8,adore,2021-06-17 06:23:35.0000000,e8c9386c-8fbc-40cc-9587-ccb912ec5c10,audio,soccer,positive,72
5bb364a6-8646-4cdb-b1cf-09f4125718d8,indifferent,2020-11-28 14:16:07.0000000,57617bf3-b7d0-49cb-8d88-7d8346656397,audio,soccer,neutral,20
5bb364a6-8646-4cdb-b1cf-09f4125718d8,hate,2021-04-16 12:00:26.0000000,4fe420fa-a193-4408-bd5d-62a020233609,audio,soccer,negative,5
5bb364a6-8646-4cdb-b1cf-09f4125718d8,intrigued,2021-05-06 16:54:27.0000000,8fe167eb-3c69-459a-b32d-b030b942eab4,audio,soccer,positive,45
5bb364a6-8646-4cdb-b1cf-09f4125718d8,love,2021-01-07 20:01:48.0000000,26c9a1fc-78b0-460b-8931-cec1dc87aa0d,audio,soccer,positive,65
5bb364a6-8646-4cdb-b1cf-09f4125718d8,hate,2021-04-07 16:36:26.0000000,91fa7240-3d29-4dd0-baf1-ace7742a6e3f,audio,soccer,negative,5
5bb364a6-8646-4cdb-b1cf-09f4125718d8,scared,2020-10-09 21:06:14.0000000,15cf4392-8541-422b-8957-a9c0380c11d9,audio,soccer,negative,15
5bb364a6-8646-4cdb-b1cf-09f4125718d8,love,2021-02-16 16:23:04.0000000,b6fd2140-f8b9-498a-a07f-0dc9986736c6,audio,soccer,positive,65
5bb364a6-8646-4cdb-b1cf-09f4125718d8,peeking,2021-02-14 06:10:06.0000000,d81dc9d9-a614-40f1-9dd4-7a4a05bac243,audio,soccer,neutral,35
5bb364a6-8646-4cdb-b1cf-09f4125718d8,indifferent,2020-12-18 20:24:11.0000000,c5d04879-87bd-4950-9e63-334382ef53af,audio,soccer,neutral,20
dd2f8912-9b97-40cb-ac5f-215f98d4d733,peeking,2021-02-03 06:46:35.0000000,ffdb3615-516c-422f-aa24-a137e3027d3a,GIF,fitness,neutral,35
dd2f8912-9b97-40cb-ac5f-215f98d4d733,like,2021-03-08 09:29:36.0000000,80e03bc0-fc8f-475b-a4dd-870844b7a313,GIF,fitness,positive,50
dd2f8912-9b97-40cb-ac5f-215f98d4d733,dislike,2021-04-16 00:48:55.0000000,fc17ca61-7c66-4ceb-8504-32f58b438b45,GIF,fitness,negative,10
dd2f8912-9b97-40cb-ac5f-215f98d4d733,like,2020-11-18 09:05:25.0000000,ed1c744d-8561-4b41-b83c-7bf554fbca97,GIF,fitness,positive,50
dd2f8912-9b97-40cb-ac5f-215f98d4d733,worried,2020-12-06 13:57:15.0000000,a6f003be-b0fd-4100-b4cc-f568a21b9745,GIF,fitness,negative,12
dd2f8912-9b97-40cb-ac5f-215f98d4d733,super love,2021-06-10 10:19:27.0000000,7adafb3c-7c7c-492b-be5b-5ddd9ff1316a,GIF,fitness,positive,75
dd2f8912-9b97-40cb-ac5f-215f98d4d733,like,2020-08-09 21:52:51.0000000,b841358a-d8ff-412e-b940-3a95fd31291b,GIF,fitness,positive,50
dd2f8912-9b97-40cb-ac5f-215f98d4d733,peeking,2020-10-25 23:05:27.0000000,f2a3b679-edc8-4b0e-9793-995ef2e100f2,GIF,fitness,neutral,35
dd2f8912-9b97-40cb-ac5f-215f98d4d733,hate,2021-03-09 19:26:00.0000000,bfe23c39-f814-4282-b0f7-506cd8295b8a,GIF,fitness,negative,5
dd2f8912-9b97-40cb-ac5f-215f98d4d733,adore,2021-06-10 12:14:52.0000000,425b7021-0409-4358-af39-2bff14197d0a,GIF,fitness,positive,72
dd2f8912-9b97-40cb-ac5f-215f98d4d733,dislike,2020-08-21 19:50:45.0000000,69fcad9e-45a9-4189-b7e1-96b26c57c542,GIF,fitness,negative,10
dd2f8912-9b97-40cb-ac5f-215f98d4d733,want,2021-01-20 07:14:06.0000000,2ad548cd-a899-4992-972b-92cde9cea8f1,GIF,fitness,positive,70
dd2f8912-9b97-40cb-ac5f-215f98d4d733,super love,2020-08-21 20:13:01.0000000,d9aab962-e964-4afd-83ee-abda0865da67,GIF,fitness,positive,75
dd2f8912-9b97-40cb-ac5f-215f98d4d733,like,2020-09-11 09:47:20.0000000,4291e9a9-b4a8-42e1-b032-520b16f93888,GIF,fitness,positive,50
dd2f8912-9b97-40cb-ac5f-215f98d4d733,scared,2021-03-11 21:07:30.0000000,c64c5004-6ab5-4faa-9fcd-8039fe57799d,GIF,fitness,negative,15
dd2f8912-9b97-40cb-ac5f-215f98d4d733,like,2021-02-04 10:53:11.0000000,23a48585-f2cf-4a20-8d30-f49361d5625c,GIF,fitness,positive,50
dd2f8912-9b97-40cb-ac5f-215f98d4d733,cherish,2020-07-24 12:30:27.0000000,6eb62858-f6f3-4846-8054-52df483979de,GIF,fitness,positive,70
dd2f8912-9b97-40cb-ac5f-215f98d4d733,hate,2020-09-28 17:29:06.0000000,922d93a7-d56a-4e74-b1bf-1e7bab42dcc4,GIF,fitness,negative,5
de95cdb1-a85a-40de-8467-892e2d1481af,want,2021-02-28 21:06:15.0000000,d74e1b39-7b34-4bcb-a24d-e215097187f5,video,education,positive,70
de95cdb1-a85a-40de-8467-892e2d1481af,peeking,2021-03-16 13:48:13.0000000,d97f6964-a2d4-4d55-8f3d-5b4aac2f569f,video,education,neutral,35
de95cdb1-a85a-40de-8467-892e2d1481af,intrigued,2020-10-01 05:02:49.0000000,ba55c3a8-5ab2-486a-8c90-b972117453bb,video,education,positive,45
de95cdb1-a85a-40de-8467-892e2d1481af,interested,2020-10-09 19:46:35.0000000,561b08d6-1084-4115-933d-db3e60edfd8b,video,education,positive,30
de95cdb1-a85a-40de-8467-892e2d1481af,dislike,2021-05-16 09:58:04.0000000,b6d04982-1509-41ab-a700-b390d6cb4d02,video,education,negative,10
de95cdb1-a85a-40de-8467-892e2d1481af,like,2020-10-28 15:05:06.0000000,29ba1f29-2e45-41bd-9c43-05d0dae6c1c6,video,education,positive,50
de95cdb1-a85a-40de-8467-892e2d1481af,interested,2020-12-24 11:15:07.0000000,1bcc3c26-e82e-40f4-9d16-3311c8c1ddf6,video,education,positive,30
de95cdb1-a85a-40de-8467-892e2d1481af,adore,2020-08-11 18:55:51.0000000,a6f003be-b0fd-4100-b4cc-f568a21b9745,video,education,positive,72
de95cdb1-a85a-40de-8467-892e2d1481af,intrigued,2020-06-27 08:23:53.0000000,9b8a3e97-eee6-4de5-ab88-e00d2c0db6b9,video,education,positive,45
de95cdb1-a85a-40de-8467-892e2d1481af,peeking,2021-06-06 02:55:02.0000000,f02267ef-8974-43f5-9a2f-03d2c8ec22ca,video,education,neutral,35
de95cdb1-a85a-40de-8467-892e2d1481af,intrigued,2020-11-19 10:01:28.0000000,cb97b0ea-fc93-4597-b391-846710c6fedc,video,education,positive,45
de95cdb1-a85a-40de-8467-892e2d1481af,like,2020-10-14 08:52:43.0000000,2bd9c167-e06c-47c1-a978-3403d6724606,video,education,positive,50
de95cdb1-a85a-40de-8467-892e2d1481af,hate,2021-06-02 19:24:05.0000000,2aae6657-1214-4119-8cde-6b0dc5cd5529,video,education,negative,5
de95cdb1-a85a-40de-8467-892e2d1481af,adore,2020-11-18 16:28:38.0000000,a81df767-7da1-4844-b63c-fee4c9c7895d,video,education,positive,72
de95cdb1-a85a-40de-8467-892e2d1481af,indifferent,2020-08-11 09:09:22.0000000,80c9ce48-46f9-4f5e-b3ca-3b698fc2e949,video,education,neutral,20
de95cdb1-a85a-40de-8467-892e2d1481af,like,2021-03-18 03:15:12.0000000,71519e2e-6e97-4b73-a346-cc3a91cb4661,video,education,positive,50
de95cdb1-a85a-40de-8467-892e2d1481af,like,2021-04-02 18:41:10.0000000,80c9ce48-46f9-4f5e-b3ca-3b698fc2e949,video,education,positive,50
de95cdb1-a85a-40de-8467-892e2d1481af,hate,2020-08-31 20:01:40.0000000,94bf7864-a52e-405e-a729-9702bf79c234,video,education,negative,5
de95cdb1-a85a-40de-8467-892e2d1481af,worried,2021-04-20 21:48:46.0000000,8fe167eb-3c69-459a-b32d-b030b942eab4,video,education,negative,12
de95cdb1-a85a-40de-8467-892e2d1481af,super love,2021-02-13 13:18:39.0000000,87026ce7-fd0b-4b57-9126-d4bae2c1ee0e,video,education,positive,75
de95cdb1-a85a-40de-8467-892e2d1481af,adore,2020-07-28 22:32:38.0000000,d55f3314-96cc-4a5d-b650-f43f094cd3c3,video,education,positive,72
de95cdb1-a85a-40de-8467-892e2d1481af,heart,2021-03-12 18:40:58.0000000,23a48585-f2cf-4a20-8d30-f49361d5625c,video,education,positive,60
de95cdb1-a85a-40de-8467-892e2d1481af,indifferent,2020-08-20 01:39:37.0000000,db392b86-6ba5-4a9b-933a-a2553488bb62,video,education,neutral,20
de95cdb1-a85a-40de-8467-892e2d1481af,peeking,2020-12-29 07:59:39.0000000,ade9db41-034e-4b27-befb-42117025dab0,video,education,neutral,35
de95cdb1-a85a-40de-8467-892e2d1481af,intrigued,2021-01-01 02:54:27.0000000,69f2735b-eee6-4fc1-a934-b31c20beb780,video,education,positive,45
de95cdb1-a85a-40de-8467-892e2d1481af,interested,2021-01-30 14:32:49.0000000,3b751c3f-bab7-4b2b-a95f-10d57c02aa6a,video,education,positive,30
de95cdb1-a85a-40de-8467-892e2d1481af,worried,2020-08-21 04:50:54.0000000,3956593b-7739-426a-b7a5-e841c95a5df9,video,education,negative,12
de95cdb1-a85a-40de-8467-892e2d1481af,hate,2020-11-06 10:34:09.0000000,69fcad9e-45a9-4189-b7e1-96b26c57c542,video,education,negative,5
de95cdb1-a85a-40de-8467-892e2d1481af,want,2021-03-25 15:34:53.0000000,8fe167eb-3c69-459a-b32d-b030b942eab4,video,education,positive,70
de95cdb1-a85a-40de-8467-892e2d1481af,peeking,2021-01-07 17:26:21.0000000,41cd692a-be3c-4acd-a2c8-184586bdc180,video,education,neutral,35
de95cdb1-a85a-40de-8467-892e2d1481af,want,2021-05-27 12:04:34.0000000,b726d35b-6345-4ed9-8431-fc75e38ba179,video,education,positive,70
de95cdb1-a85a-40de-8467-892e2d1481af,hate,2020-07-23 13:56:22.0000000,aab5b5d2-682b-4b27-89ae-cf7803f76786,video,education,negative,5
de95cdb1-a85a-40de-8467-892e2d1481af,heart,2021-06-17 11:52:58.0000000,69527334-c362-47df-87fc-5e2b5e2605e5,video,education,positive,60
de95cdb1-a85a-40de-8467-892e2d1481af,peeking,2020-08-31 23:36:28.0000000,4baf648a-0ad5-412d-8250-5a0ff9289fbf,video,education,neutral,35
de95cdb1-a85a-40de-8467-892e2d1481af,intrigued,2020-07-09 18:44:12.0000000,80fc5e28-17ac-4e79-b9df-0d500abbe8b5,video,education,positive,45
de95cdb1-a85a-40de-8467-892e2d1481af,disgust,2021-01-25 12:39:40.0000000,db0066e1-83cc-43f3-990b-983010aa5370,video,education,negative,0
